Id,Title,Description,Price,Vendor Code,Availability,Categories,Images,Attributes
178390,Рюкзак DS-613 black silver,Рюкзак для повседневного использования.,290,(23)(1.4.1.1) Рюкзак DS-613 black silver,true,Рюкзаки женские|E.S,https://clutches.com.ua/wp-content/uploads/2019/05/DSC0892.jpg|https://clutches.com.ua/wp-content/uploads/2019/05/DSC0893.jpg|https://clutches.com.ua/wp-content/uploads/2019/05/DSC0894.jpg|https://clutches.com.ua/wp-content/uploads/2019/05/DSC0895.jpg|https://clutches.com.ua/wp-content/uploads/2019/05/DSC0939.jpg,""
165346,Клатч L-128 coffee,Клатч для повседневного использования.,199,(23)(1.3.2.2) Клатч L-128 coffee,true,Сумки через плечо|E.S,https://clutches.com.ua/wp-content/uploads/2019/02/DSC4354.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC4356.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC4357.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC4358.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC4439.jpg,""
198647,Клатч David Jones CM5430T black,Клатч для повседневного использования.,427,(23)(1.2.1.2) Клатч David Jones CM5430T black,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/12/DSC2019.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2020.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2021.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2022.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2051.jpg,""
198646,Клатч David Jones CM5430T d. blue,Клатч для повседневного использования.,427,(23)(1.2.1.2) Клатч David Jones CM5430T d. blue,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/12/DSC2014.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2015.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2016.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2017.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2051.jpg,""
198645,Клатч David Jones CM5430T d. purple,Клатч для повседневного использования.,427,(23)(1.2.1.2) Клатч David Jones CM5430T d. purple,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/12/DSC2010.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2011.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2012.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2013.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2051.jpg,""
198644,Клатч David Jones CM5430T d. green,Клатч для повседневного использования.,427,(23)(1.2.1.2) Клатч David Jones CM5430T d. green,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/12/DSC2005.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2006.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2007.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2008.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2051.jpg,""
198642,Клатч David Jones CM5430T d. red,Клатч для повседневного использования.,427,(23)(1.2.1.2) Клатч David Jones CM5430T d. red,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/12/DSC2001.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2002.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2003.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2004.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2051.jpg,""
198632,Клатч David Jones TD013 black,Клатч для повседневного использования.,445,(23)(1.1.3.1) Клатч David Jones TD013 black,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/12/DSC1955.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1956.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1957.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1958.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2048.jpg,""
198631,Клатч David Jones TD013 d. blue,Клатч для повседневного использования.,445,(23)(1.1.3.1) Клатч David Jones TD013 d. blue,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/12/DSC1951.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1952.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1953.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1954.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2048.jpg,""
198630,Клатч David Jones TD013 d. bordeaux,Клатч для повседневного использования.,445,(23)(1.1.3.1) Клатч David Jones TD013 d. bordeaux,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/12/DSC1946.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1948.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1949.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1950.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC2048.jpg,""
189600,Клатч David Jones CM5486T bordeaux,Клатч для повседневного использования.,429,(23)(1.1.2.2) Клатч David Jones CM5486T bordeaux,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/09/DSC6765.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6766.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6767.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6768.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6837.jpg,""
189602,Клатч David Jones CM5486T black,Клатч для повседневного использования.,429,(23)(1.1.2.2) Клатч David Jones CM5486T black,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/09/DSC6769.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6771.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6773.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6775.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6837.jpg,""
176301,Женская сумка 891521 beige,,379,(23)(1.1.1.5) Женская сумка 891521 beige,true,Сумки классические|E.S,https://clutches.com.ua/wp-content/uploads/2019/04/DSC9886.jpg|https://clutches.com.ua/wp-content/uploads/2019/04/DSC9887.jpg|https://clutches.com.ua/wp-content/uploads/2019/04/DSC9888.jpg|https://clutches.com.ua/wp-content/uploads/2019/04/DSC9889.jpg|https://clutches.com.ua/wp-content/uploads/2019/04/DSC9951.jpg,""
189324,Рюкзак David Jones 6146-2T d. red,Рюкзак для повседневного использования.,499,Рюкзак David Jones 6146-2T d. red (23)(1.2.1.3),true,Рюкзаки женские|David Jones,https://clutches.com.ua/wp-content/uploads/2019/09/DSC6600.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6601.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6602.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6603.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6610.jpg,""
189955,Клатч David Jones CM5462 d. red,Клатч для повседневного использования.,479,(23)(1.1.1.2) Клатч David Jones CM5462 d. red,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/09/DSC6991.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6992.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6993.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC6995.jpg|https://clutches.com.ua/wp-content/uploads/2019/09/DSC7061.jpg,""
164637,Женская сумка BH-906 beige,,443,(23)(2.8.2.5) Женская сумка BH-906 beige-6,true,Сумки классические|E.S,https://clutches.com.ua/wp-content/uploads/2019/02/DSC3890.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC3891.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC3892.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC3893.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC3937.jpg,""
164631,Женская сумка BH-906 khaki,,443,(23)(2.8.2.5) Женская сумка BH-906 khaki-5,true,Сумки классические|E.S,https://clutches.com.ua/wp-content/uploads/2019/02/DSC3886.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC3887.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC3888.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC3889.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC3937.jpg,""
165368,Клатч L-141 silver,Клатч для повседневного использования.,200,(23)(2.8.2.1) Клатч L-141 silver,true,Сумки через плечо|E.S,https://clutches.com.ua/wp-content/uploads/2019/02/DSC4396.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC4397.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC4398.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC4399.jpg|https://clutches.com.ua/wp-content/uploads/2019/02/DSC4442.jpg,""
